timestamps,TP9,AF7,AF8,TP10,Right AUX
1568081220.607,55.176,33.203,28.320,23.926,79.590
1568081220.610,50.293,30.273,24.902,14.648,32.227
1568081220.614,46.387,30.273,28.320,41.992,47.852
1568081220.618,46.387,34.180,27.832,55.176,41.504
1568081220.622,37.598,33.203,26.367,20.996,-50.293
1568081220.626,30.762,29.297,26.367,-4.883,-37.109
1568081220.630,27.832,26.855,25.879,20.508,46.875
1568081220.634,27.832,26.855,26.855,43.457,45.898
1568081220.638,33.691,28.320,29.297,24.902,-2.441
1568081220.642,34.180,25.879,24.902,-2.441,38.086
1568081220.646,40.527,23.438,23.926,14.160,79.590
1568081220.649,47.852,28.809,29.297,49.316,1.953
1568081220.653,46.875,31.738,30.762,47.363,8.789
1568081220.657,45.410,28.809,26.855,13.672,57.617
1568081220.661,43.457,29.785,21.973,7.812,27.344
1568081220.665,38.574,27.344,20.996,41.016,20.020
1568081220.669,43.457,28.809,22.949,49.316,25.391
1568081220.673,48.828,36.133,22.461,9.277,-16.602
1568081220.677,47.852,35.156,23.926,0.488,3.906
1568081220.681,48.340,33.691,28.809,37.109,53.223
1568081220.685,41.992,31.738,29.785,52.734,21.973
1568081220.689,42.969,28.809,31.738,26.367,32.715
1568081220.692,48.340,29.297,36.621,5.859,25.879
1568081220.696,45.898,34.668,38.086,31.738,21.973
1568081220.700,43.457,30.273,34.668,59.082,44.922
1568081220.704,42.969,28.809,31.250,35.156,27.344
1568081220.708,47.852,30.762,25.391,5.371,20.996
1568081220.712,48.340,27.832,24.414,21.973,10.254
1568081220.716,43.945,31.250,30.273,52.246,-20.020
1568081220.720,48.340,34.668,28.320,47.852,27.832
1568081220.724,37.109,33.203,25.879,11.719,52.734
1568081220.728,33.203,33.203,31.250,10.254,55.664
1568081220.732,40.039,34.180,33.203,45.898,56.152
1568081220.735,34.668,31.250,32.227,53.711,35.645
1568081220.739,39.062,25.879,30.762,19.043,8.789
1568081220.743,39.062,23.926,24.902,6.836,21.973
1568081220.747,36.133,22.461,26.367,40.039,46.387
1568081220.751,39.551,23.438,30.273,61.035,28.320
1568081220.755,42.480,27.832,30.762,31.250,5.859
1568081220.759,48.828,31.250,34.180,5.859,-4.395
1568081220.763,46.387,30.273,31.250,30.273,-49.805
1568081220.767,40.527,26.855,26.855,59.570,-36.133
1568081220.771,42.480,25.879,25.391,47.363,-3.906
1568081220.774,47.363,22.949,24.414,13.672,8.789
1568081220.778,49.805,19.043,25.391,20.020,-9.277
1568081220.782,49.805,22.461,31.250,58.594,-1.465
1568081220.786,50.293,27.344,32.227,64.453,15.137
1568081220.790,48.340,24.414,22.461,25.879,-0.488
1568081220.794,45.410,22.949,19.531,19.043,19.531
1568081220.798,39.062,28.320,24.414,51.758,38.086
1568081220.802,35.645,29.297,26.367,61.523,2.930
1568081220.806,37.109,24.414,30.273,26.367,27.344
1568081220.810,37.109,21.973,30.762,2.930,30.273
1568081220.814,25.879,20.508,30.273,30.273,78.125
1568081220.817,24.414,23.926,35.156,55.176,99.121
1568081220.821,33.203,27.832,34.668,32.227,-2.930
1568081220.825,27.832,29.297,28.320,6.836,-11.719
1568081220.829,24.414,26.855,23.926,26.367,37.598
1568081220.833,26.367,23.926,24.902,59.082,65.918
1568081220.837,30.273,26.855,23.438,45.410,65.430
1568081220.841,35.156,28.320,26.367,14.648,85.449
1568081220.845,36.133,24.902,32.715,18.555,124.023
1568081220.849,27.344,21.484,28.809,47.363,62.012
1568081220.853,25.391,23.438,27.832,55.664,57.129
1568081220.857,33.203,30.273,25.879,21.973,62.012
1568081220.860,30.273,30.762,22.461,10.254,14.648
1568081220.864,33.203,33.691,31.738,43.457,20.020
1568081220.868,40.527,40.527,37.598,62.012,45.898
1568081220.872,39.551,39.062,33.203,34.668,1.465
1568081220.876,36.133,34.180,26.855,7.812,-7.324
1568081220.880,31.738,34.668,25.391,29.297,38.574
1568081220.884,28.809,34.180,28.320,53.711,62.988
1568081220.888,27.344,28.320,27.832,27.832,19.531
1568081220.892,20.996,26.855,26.367,-0.977,43.945
1568081220.896,20.020,27.832,33.203,17.090,46.875
1568081220.899,19.531,27.832,36.133,50.781,-20.020
1568081220.903,19.043,27.832,27.832,39.062,-20.508
1568081220.907,8.789,25.879,20.996,-0.977,5.859
1568081220.911,3.418,23.926,23.438,6.348,-1.465
1568081220.915,14.160,24.414,30.762,47.363,-5.859
1568081220.919,19.531,30.273,34.668,49.805,-24.414
1568081220.923,28.809,31.250,36.133,12.207,44.434
1568081220.927,40.039,32.227,41.504,13.672,35.645
1568081220.931,39.062,34.180,42.480,57.617,-43.457
1568081220.935,38.574,30.273,38.086,74.219,-41.992
1568081220.939,45.898,26.855,32.227,43.945,20.020
1568081220.942,52.246,28.320,27.832,23.926,32.715
1568081220.946,45.898,26.367,25.879,46.387,-19.043
1568081220.950,47.363,29.785,30.762,76.660,-17.578
1568081220.954,48.340,35.156,32.227,60.059,49.316
1568081220.958,44.922,32.715,30.273,25.879,94.238
1568081220.962,42.969,29.297,33.691,39.551,69.824
1568081220.966,38.574,31.738,34.668,68.359,74.219
1568081220.970,41.504,33.203,34.180,61.523,61.035
1568081220.974,41.016,29.785,32.715,24.902,52.734
1568081220.978,33.691,30.762,30.273,19.531,64.941
1568081220.982,24.414,26.855,33.203,45.898,80.078
1568081220.985,25.879,26.855,26.855,56.152,23.438
1568081220.989,64.453,37.109,19.531,54.199,4.883
1568081220.993,83.984,34.668,35.156,55.664,2.930
1568081220.997,30.762,22.949,41.992,50.293,-21.973
1568081221.001,1.465,17.090,37.109,45.410,55.664
1568081221.005,9.277,8.301,44.922,17.090,40.039
1568081221.009,7.812,2.930,57.129,-7.812,-2.930
1568081221.013,7.324,-3.418,64.941,16.113,62.012
1568081221.017,3.418,-11.719,72.754,45.898,99.121
1568081221.021,-2.441,-17.578,75.684,24.902,30.273
1568081221.024,2.441,-26.367,77.637,-2.930,45.898
1568081221.028,-8.301,-31.250,78.613,1.953,73.730
1568081221.032,-11.230,-33.691,80.566,37.109,82.031
1568081221.036,-2.441,-41.016,85.938,48.828,49.805
1568081221.040,-9.766,-45.410,88.867,2.441,29.785
1568081221.044,1.465,-47.852,93.750,5.859,100.586
1568081221.048,-4.883,-48.828,103.027,46.875,59.082
1568081221.052,-11.719,-47.852,109.863,58.594,-9.766
1568081221.056,3.906,-47.363,117.676,34.180,3.418
1568081221.060,4.395,-48.828,121.094,15.137,7.324
1568081221.064,0.488,-48.828,119.629,48.828,-14.648
1568081221.067,-6.836,-54.199,118.652,69.824,-25.391
1568081221.071,-12.207,-60.547,116.699,43.457,31.738
1568081221.075,5.371,-56.152,121.094,23.926,101.074
1568081221.079,0.000,-54.199,134.766,49.805,40.039
1568081221.083,-11.719,-53.223,133.789,81.543,-31.738
1568081221.087,12.695,-49.316,128.906,71.289,3.418
1568081221.091,24.414,-49.316,127.930,41.504,0.000
1568081221.095,19.531,-49.805,125.488,55.176,-23.926
1568081221.099,12.207,-49.316,121.094,83.008,8.789
1568081221.103,7.324,-45.410,114.746,80.566,42.969
1568081221.107,18.066,-40.527,117.188,55.664,38.574
1568081221.110,35.156,-38.086,125.000,59.082,12.695
1568081221.114,35.645,-38.086,126.953,92.773,9.766
1568081221.118,31.250,-40.039,120.605,99.609,8.301
1568081221.122,38.086,-33.691,110.352,65.918,1.465
1568081221.126,35.645,-27.344,101.562,42.969,-18.066
1568081221.130,32.227,-24.902,102.051,74.219,41.016
1568081221.134,41.504,-18.555,102.539,96.191,110.840
1568081221.138,39.551,-18.066,98.145,68.848,83.496
1568081221.142,44.922,-19.043,94.238,41.992,13.672
1568081221.146,46.387,-16.113,85.449,58.105,40.527
1568081221.149,42.480,-14.648,80.078,98.145,65.918
1568081221.153,42.969,-12.207,75.684,90.332,19.043
1568081221.157,46.875,-6.348,68.359,52.246,27.832
1568081221.161,49.805,-2.441,66.406,56.152,38.574
1568081221.165,43.457,-0.488,70.801,84.473,30.762
1568081221.169,36.133,0.000,74.219,83.008,41.016
1568081221.173,46.875,4.395,76.660,55.176,60.059
1568081221.177,45.898,4.883,74.707,45.410,47.852
1568081221.181,41.504,4.883,69.824,72.754,3.906
1568081221.185,50.293,9.766,64.941,94.238,-20.996
1568081221.189,55.664,10.254,58.594,64.453,-6.836
1568081221.192,62.500,11.230,58.105,40.527,12.207
1568081221.196,52.246,14.648,61.035,62.012,21.973
1568081221.200,46.387,16.602,62.012,83.984,42.480
1568081221.204,55.664,16.602,62.012,63.477,50.781
1568081221.208,58.105,17.090,57.617,27.344,-4.883
1568081221.212,53.711,19.043,54.688,42.480,43.945
1568081221.216,50.293,21.484,54.688,74.219,95.215
1568081221.220,46.875,20.508,52.246,67.383,26.855
1568081221.224,42.969,17.090,47.852,32.227,-5.859
1568081221.228,39.551,17.090,49.805,28.320,27.344
1568081221.232,29.785,17.578,56.152,65.918,-8.301
1568081221.235,39.062,18.066,56.641,72.754,0.488
1568081221.239,42.969,24.902,56.152,36.133,31.738
1568081221.243,39.551,32.227,57.617,29.785,62.988
1568081221.247,43.945,34.180,57.617,61.035,6.348
1568081221.251,46.387,28.809,56.152,79.590,11.719
1568081221.255,50.293,21.484,48.828,46.387,65.430
1568081221.259,48.340,22.949,44.434,20.996,0.977
1568081221.263,40.039,27.344,45.410,50.293,-23.926
1568081221.267,37.109,26.855,40.527,75.195,21.973
1568081221.271,38.086,23.926,33.203,53.711,58.594
1568081221.274,40.527,26.855,28.320,18.555,12.695
1568081221.278,41.016,31.738,29.297,24.414,-43.457
1568081221.282,34.180,27.832,39.551,57.617,10.254
1568081221.286,36.133,25.879,44.922,53.711,30.273
1568081221.290,40.527,30.273,42.969,9.766,42.969
1568081221.294,37.598,26.367,43.945,0.000,33.691
1568081221.298,41.992,26.855,49.805,39.551,-1.953
1568081221.302,46.387,30.762,49.805,54.199,53.223
1568081221.306,50.781,30.273,37.598,18.066,13.672
1568081221.310,39.062,28.809,28.320,-1.465,13.672
1568081221.314,25.391,24.902,30.762,33.691,86.914
1568081221.317,35.645,26.855,30.273,68.848,7.812
1568081221.321,37.109,30.762,30.273,41.992,-5.859
1568081221.325,40.039,29.297,37.109,15.137,52.734
1568081221.329,36.621,26.855,34.668,43.457,11.230
1568081221.333,28.809,28.809,32.227,68.359,26.855
1568081221.337,26.855,30.762,37.109,51.270,26.367
1568081221.341,33.203,27.832,37.109,17.090,22.949
1568081221.345,28.320,25.879,35.645,19.531,12.207
1568081221.349,20.996,26.367,37.598,53.223,28.809
1568081221.353,34.668,28.809,41.016,53.711,38.574
1568081221.357,36.621,30.762,40.527,17.090,-9.766
1568081221.360,32.715,28.809,39.062,10.254,-3.906
1568081221.364,31.738,26.367,33.203,40.039,66.406
1568081221.368,27.344,25.391,22.461,43.945,53.711
1568081221.372,25.391,22.949,20.020,1.953,12.207
1568081221.376,24.902,24.902,21.973,-11.719,13.184
1568081221.380,18.555,22.949,22.949,21.484,-15.625
1568081221.384,18.066,20.508,26.855,42.480,20.020
1568081221.388,24.902,19.531,25.391,25.391,33.203
1568081221.392,27.832,22.461,26.855,-0.977,-12.695
1568081221.396,26.367,28.809,33.691,19.043,-24.902
1568081221.399,25.391,28.320,33.203,58.594,0.977
1568081221.403,24.414,25.879,29.785,51.270,37.109
1568081221.407,30.762,27.344,29.785,21.484,15.137
1568081221.411,31.738,30.762,31.250,24.414,68.359
1568081221.415,22.461,27.832,34.180,55.664,105.469
1568081221.419,26.855,23.926,30.762,62.500,31.250
1568081221.423,50.293,26.855,25.391,39.062,14.160
1568081221.427,59.082,25.879,33.691,38.574,44.922
1568081221.431,33.203,22.949,43.457,50.781,41.992
1568081221.435,15.137,19.043,40.039,51.270,26.367
1568081221.439,26.855,18.555,33.691,29.785,3.906
1568081221.442,31.738,15.137,39.551,11.719,-26.367
1568081221.446,16.602,7.812,44.434,23.438,-10.254
1568081221.450,18.555,7.812,42.969,53.223,38.574
1568081221.454,24.902,14.160,42.480,32.715,32.227
1568081221.458,24.902,17.578,35.645,-8.789,65.430
1568081221.462,24.414,21.973,36.133,10.742,131.836
1568081221.466,24.414,30.762,41.016,42.969,78.613
1568081221.470,26.367,31.250,39.062,32.227,35.645
1568081221.474,24.414,25.391,32.227,-2.930,10.742
1568081221.478,19.531,21.973,31.738,3.418,-24.414
1568081221.482,15.137,20.996,35.645,40.527,7.812
1568081221.485,14.160,20.508,34.668,47.363,59.082
1568081221.489,20.996,19.531,33.691,11.230,20.020
1568081221.493,28.809,23.438,35.645,5.859,28.320
1568081221.497,28.809,22.461,33.203,44.922,43.945
1568081221.501,29.297,21.484,28.320,57.129,14.160
1568081221.505,30.273,24.902,28.809,29.297,71.289
1568081221.509,32.715,25.879,32.715,12.695,62.500
1568081221.513,32.227,25.879,39.062,41.504,-2.441
1568081221.517,28.320,27.344,43.457,69.336,41.992
1568081221.521,27.832,26.855,42.480,46.387,85.449
1568081221.524,34.180,24.902,41.016,13.672,99.609
1568081221.528,28.809,24.902,35.645,17.090,47.852
1568081221.532,20.996,24.414,28.320,43.457,38.086
1568081221.536,23.926,26.855,20.996,41.016,84.473
1568081221.540,26.367,32.227,20.508,0.000,49.805
1568081221.544,25.391,31.738,28.320,0.977,26.855
1568081221.548,20.996,30.762,35.156,38.086,13.184
1568081221.552,27.344,28.320,34.668,53.223,0.977
1568081221.556,29.785,21.973,27.344,27.344,25.879
1568081221.560,32.227,19.531,30.762,12.207,51.270
1568081221.564,29.297,17.578,37.109,38.574,48.828
1568081221.567,28.809,18.066,38.574,56.152,36.621
1568081221.571,40.527,22.949,41.992,34.668,23.926
1568081221.575,40.527,25.391,41.016,12.207,-20.508
1568081221.579,35.156,27.344,39.551,33.691,-11.230
1568081221.583,31.738,30.273,37.109,60.059,26.367
1568081221.587,29.297,32.227,30.273,41.016,26.367
1568081221.591,34.668,33.203,26.855,11.230,-15.137
1568081221.595,35.156,33.203,21.973,23.926,-41.992
1568081221.599,31.738,34.668,15.137,58.105,5.371
1568081221.603,37.109,38.086,14.648,53.223,67.871
1568081221.607,31.738,37.109,15.625,8.789,46.387
1568081221.610,25.391,35.156,19.043,4.883,-22.461
1568081221.614,31.250,37.598,25.879,47.363,22.949
1568081221.618,29.785,36.133,24.902,54.199,52.246
1568081221.622,24.902,34.180,18.555,11.719,24.414
1568081221.626,24.902,32.715,18.555,-3.906,-14.648
1568081221.630,24.902,31.738,22.461,25.879,-0.977
1568081221.634,28.320,39.551,24.414,48.828,50.293
1568081221.638,34.180,44.922,23.926,25.879,26.367
1568081221.642,37.109,40.527,22.461,-4.883,51.758
1568081221.646,32.715,37.598,19.531,16.113,70.801
1568081221.649,26.367,34.668,19.531,52.734,41.016
1568081221.653,27.344,33.691,26.855,44.434,23.438
1568081221.657,26.367,36.133,30.762,10.742,12.207
1568081221.661,20.996,30.762,28.320,12.207,30.762
1568081221.665,22.949,29.785,25.879,46.875,9.766
1568081221.669,32.227,32.227,27.832,49.805,-13.672
1568081221.673,35.156,31.738,23.926,10.254,22.949
1568081221.677,33.691,29.297,19.531,4.395,18.555
1568081221.681,27.344,24.902,20.020,44.922,39.551
1568081221.685,28.809,23.438,20.020,56.641,49.805
1568081221.689,41.016,27.344,20.508,24.902,11.719
1568081221.692,47.363,33.203,26.855,12.695,74.219
1568081221.696,33.203,33.691,26.367,36.133,90.820
1568081221.700,23.438,28.320,20.996,56.641,75.684
1568081221.704,28.320,24.902,19.043,30.273,88.867
1568081221.708,26.855,25.391,18.555,-4.395,-12.695
1568081221.712,20.996,22.461,22.949,11.719,-24.414
1568081221.716,16.113,17.090,25.879,43.945,-2.930
1568081221.720,18.066,17.578,23.438,35.156,-14.160
1568081221.724,30.273,22.949,20.020,3.418,-4.395
1568081221.728,30.762,25.879,19.531,12.695,-28.320
1568081221.732,24.414,27.832,20.996,46.875,29.297
1568081221.735,25.391,24.414,17.090,43.457,65.430
1568081221.739,32.227,17.090,8.789,9.277,41.504
1568081221.743,30.762,17.578,11.719,2.441,2.930
1568081221.747,20.508,20.996,21.484,32.715,-12.207
1568081221.751,17.578,17.090,22.949,54.199,-44.434
1568081221.755,21.973,14.648,22.461,26.367,-50.293
1568081221.759,25.879,16.602,23.438,1.465,26.855
1568081221.763,23.438,12.207,20.508,27.832,10.254
1568081221.767,23.438,10.254,18.555,54.199,-11.230
1568081221.771,30.762,13.672,18.066,31.738,-22.461
1568081221.774,37.109,13.184,18.555,0.488,-9.766
1568081221.778,34.668,11.230,20.508,17.090,24.414
1568081221.782,23.926,11.719,18.555,48.340,36.621
1568081221.786,19.531,12.695,14.160,35.645,50.293
1568081221.790,28.320,16.113,15.625,-3.906,40.039
1568081221.794,29.785,15.137,22.461,0.000,35.156
1568081221.798,20.508,12.207,27.832,41.504,66.895
1568081221.802,8.301,9.766,22.949,45.410,82.520
1568081221.806,18.555,7.812,15.137,10.254,36.621
1568081221.810,32.227,7.812,13.184,-0.488,44.434
1568081221.814,17.578,8.301,13.184,29.785,21.973
1568081221.817,18.066,14.160,14.648,53.223,-6.348
1568081221.821,36.621,16.602,22.949,32.715,-0.488
1568081221.825,42.969,15.137,27.832,16.602,-18.066
1568081221.829,32.227,14.160,22.949,39.062,25.391
1568081221.833,26.367,14.648,19.531,62.988,91.309
1568081221.837,30.273,16.113,20.508,42.969,53.711
1568081221.841,46.387,22.461,26.367,17.578,48.828
1568081221.845,41.992,24.414,25.879,26.855,37.109
1568081221.849,21.973,22.949,18.555,51.758,62.988
1568081221.853,21.484,21.973,23.438,46.387,59.082
1568081221.857,30.762,22.461,30.273,3.906,16.113
1568081221.860,29.785,15.137,35.156,1.465,65.918
1568081221.864,6.348,6.348,34.180,34.668,35.156
1568081221.868,9.277,10.254,27.344,42.969,-31.250
1568081221.872,28.320,17.090,21.973,8.301,-27.344
1568081221.876,29.785,25.879,20.508,-6.836,19.531
1568081221.880,27.344,27.344,22.949,28.320,43.457
1568081221.884,17.578,25.391,21.973,48.340,1.465
1568081221.888,23.438,26.367,22.461,20.508,32.715
1568081221.892,39.062,23.926,25.879,-4.883,32.227
1568081221.896,30.273,22.949,30.273,18.555,21.484
1568081221.899,16.602,24.902,31.738,48.340,45.410
1568081221.903,27.344,27.344,25.391,37.109,69.824
1568081221.907,43.945,29.297,21.484,6.836,48.828
1568081221.911,43.457,30.762,23.438,17.578,-27.344
1568081221.915,28.320,33.203,28.809,54.688,-14.648
1568081221.919,27.344,36.133,25.879,49.316,55.664
1568081221.923,42.969,41.016,15.137,4.395,46.875
1568081221.927,37.598,40.527,18.066,-3.906,20.508
1568081221.931,17.090,31.738,31.738,35.156,82.520
1568081221.935,11.719,30.273,33.203,52.246,77.637
1568081221.939,28.320,36.133,22.949,15.625,16.113
1568081221.942,40.527,41.504,20.996,1.465,24.414
1568081221.946,38.086,46.875,24.414,36.133,51.270
1568081221.950,33.691,41.504,21.484,55.664,100.586
1568081221.954,38.086,41.504,25.391,30.273,87.891
1568081221.958,45.410,45.898,29.297,3.418,-17.578
1568081221.962,36.621,43.945,23.926,20.508,-24.902
1568081221.966,30.273,46.387,26.367,55.176,58.594
1568081221.970,34.180,45.898,24.902,43.457,50.293
1568081221.974,38.574,40.527,20.508,4.883,20.508
1568081221.978,29.297,41.992,26.367,12.207,20.020
1568081221.982,17.578,42.969,32.227,46.387,51.270
1568081221.985,25.879,42.480,28.809,46.387,70.312
1568081221.989,41.992,43.457,23.438,4.395,14.648
1568081221.993,48.340,45.898,23.926,-6.836,42.480
1568081221.997,29.785,44.434,21.973,27.832,29.785
1568081222.001,15.137,42.969,13.672,41.992,12.207
1568081222.005,27.344,46.875,13.184,13.184,49.316
1568081222.009,43.457,52.734,18.066,-2.930,-40.039
1568081222.013,37.109,53.223,25.391,30.273,-60.547
1568081222.017,27.344,49.805,31.738,62.012,39.551
1568081222.021,34.668,46.875,25.879,35.156,62.500
1568081222.024,45.898,42.969,23.438,5.859,44.434
1568081222.028,41.504,42.480,25.391,23.926,43.457
1568081222.032,27.832,45.410,24.902,53.223,38.086
1568081222.036,24.414,43.945,25.879,45.410,49.805
1568081222.040,38.086,42.480,26.367,4.883,20.996
1568081222.044,36.133,41.504,26.855,-1.465,63.965
1568081222.048,18.555,41.992,22.949,31.250,125.000
1568081222.052,24.902,45.898,17.578,39.062,21.973
1568081222.056,43.945,43.945,18.066,-1.465,-37.109
1568081222.060,41.016,43.945,18.555,-18.555,9.277
1568081222.064,27.344,47.363,21.973,23.438,16.113
1568081222.067,23.438,53.223,29.785,44.922,43.945
1568081222.071,32.227,50.781,31.738,11.719,44.434
1568081222.075,40.039,41.016,25.879,-11.719,57.129
1568081222.079,28.809,41.016,21.973,13.672,61.035
1568081222.083,19.531,42.969,23.926,48.340,23.438
1568081222.087,25.391,41.992,18.555,26.367,16.602
1568081222.091,39.551,41.504,17.090,-8.789,40.039
1568081222.095,32.715,40.039,23.438,8.789,49.805
1568081222.099,22.949,41.504,28.809,45.898,-18.555
1568081222.103,33.691,51.270,29.297,48.828,12.695
1568081222.107,48.340,50.293,29.297,10.742,50.293
1568081222.110,44.922,44.434,27.344,4.395,37.109
1568081222.114,21.973,45.410,22.949,40.527,41.016
1568081222.118,20.020,43.945,23.438,48.828,15.137
1568081222.122,34.668,39.062,25.879,8.789,42.969
1568081222.126,35.645,39.062,23.926,-8.789,53.711
1568081222.130,23.926,42.480,26.855,31.250,36.621
1568081222.134,18.066,47.852,30.762,58.105,3.418
1568081222.138,24.414,45.410,26.367,25.391,-47.363
1568081222.142,36.133,41.992,25.879,-0.488,-70.801
1568081222.146,33.691,41.016,32.227,27.832,-53.711
1568081222.149,17.090,40.039,27.344,55.664,31.250
1568081222.153,15.137,37.109,21.973,41.504,76.172
1568081222.157,32.227,36.133,25.391,10.254,37.109
1568081222.161,28.809,33.691,25.391,16.113,29.785
1568081222.165,15.625,32.715,25.391,50.781,36.621
1568081222.169,15.625,35.156,20.020,50.293,65.430
1568081222.173,28.320,35.156,18.066,11.719,59.570
1568081222.177,36.621,30.762,23.438,5.859,-12.207
1568081222.181,25.391,28.809,28.320,45.410,11.719
1568081222.185,19.043,34.668,28.809,59.082,12.695
1568081222.189,31.738,40.039,26.367,19.531,-9.277
1568081222.192,36.621,37.598,21.973,-2.441,11.719
1568081222.196,24.902,33.203,21.973,33.203,14.160
1568081222.200,19.043,32.715,24.414,63.477,28.809
1568081222.204,26.367,36.133,22.949,32.715,-26.855
1568081222.208,35.645,36.133,25.391,-0.977,30.273
1568081222.212,23.926,29.785,25.391,16.602,59.570
1568081222.216,11.719,28.320,25.391,46.387,9.766
1568081222.220,17.090,32.227,27.832,35.156,13.184
1568081222.224,33.203,35.645,27.344,0.488,33.203
1568081222.228,34.668,37.598,23.438,6.348,76.660
1568081222.232,22.461,38.574,24.902,53.223,56.152
1568081222.235,22.461,39.551,28.809,54.688,26.367
1568081222.239,38.574,39.551,26.367,10.254,55.176
