timestamps,TP9,AF7,AF8,TP10,Right AUX
1568081171.966,-436.523,25.879,29.297,48.340,45.410
1568081171.970,-420.410,24.902,29.297,5.371,37.109
1568081171.974,-421.387,28.809,30.762,11.230,32.227
1568081171.978,-443.359,30.762,32.227,50.293,29.297
1568081171.982,-451.172,29.785,31.250,48.340,-1.465
1568081171.985,-431.641,24.414,29.297,10.254,41.504
1568081171.989,-419.922,19.043,31.738,2.441,129.395
1568081171.993,-437.012,21.973,33.691,39.062,87.402
1568081171.997,-452.637,27.344,31.738,61.035,1.465
1568081172.001,-439.453,30.273,30.273,26.855,-19.531
1568081172.005,-430.176,29.785,34.180,2.930,-5.371
1568081172.009,-444.336,33.203,39.551,38.086,-62.500
1568081172.013,-461.914,35.645,32.227,64.941,-40.527
1568081172.017,-452.148,31.738,23.438,39.062,27.832
1568081172.021,-430.176,30.273,22.949,8.301,9.277
1568081172.025,-429.688,30.762,23.926,30.762,41.992
1568081172.028,-440.918,31.250,33.203,68.359,28.320
1568081172.032,-433.594,30.273,38.574,59.570,15.137
1568081172.036,-405.273,28.320,29.785,17.090,-14.160
1568081172.040,-399.414,28.809,25.879,10.254,-44.922
1568081172.044,-413.574,29.785,27.344,44.922,41.992
1568081172.048,-413.086,29.297,30.273,49.316,99.121
1568081172.052,-389.648,27.344,26.855,3.418,43.945
1568081172.056,-370.117,27.344,25.879,-7.324,34.180
1568081172.060,-376.953,31.250,33.691,40.039,29.297
1568081172.064,-375.977,29.785,34.668,64.941,20.020
1568081172.067,-349.121,29.785,29.785,28.320,32.715
1568081172.071,-329.102,32.715,26.855,0.977,32.227
1568081172.075,-334.961,30.762,31.250,30.762,-26.855
1568081172.079,-348.145,26.367,31.738,62.988,-30.762
1568081172.083,-341.309,27.344,31.250,41.016,1.953
1568081172.087,-318.848,27.832,32.715,7.812,38.086
1568081172.091,-311.035,25.391,32.227,25.391,65.430
1568081172.095,-319.824,26.855,35.156,66.406,100.098
1568081172.099,-311.035,29.297,35.156,59.082,66.895
1568081172.103,-278.320,28.320,33.203,15.625,1.953
1568081172.107,-267.578,24.902,26.855,12.207,28.809
1568081172.110,-277.832,26.367,23.438,49.805,28.320
1568081172.114,-271.973,33.203,24.902,62.500,39.062
1568081172.118,-241.699,32.715,26.855,28.320,62.012
1568081172.122,-231.934,34.180,36.133,4.883,52.246
1568081172.126,-254.883,38.574,31.250,27.344,23.926
1568081172.130,-260.254,32.715,23.438,49.316,24.902
1568081172.134,-252.930,31.250,22.949,14.160,18.066
1568081172.138,-236.816,34.668,18.066,-18.555,37.598
1568081172.142,-235.840,32.227,19.531,11.230,28.320
1568081172.146,-249.023,33.691,22.949,41.992,36.621
1568081172.150,-235.352,33.203,31.250,27.344,51.270
1568081172.153,-202.637,32.715,32.715,-1.953,-4.883
1568081172.157,-191.406,30.762,23.926,12.207,-17.090
1568081172.161,-204.102,30.273,19.531,53.711,5.371
1568081172.165,-195.801,35.645,20.996,59.570,31.738
1568081172.169,-165.527,35.645,20.508,22.461,67.383
1568081172.173,-155.273,34.668,20.996,15.137,34.668
1568081172.177,-168.945,38.086,29.785,59.082,41.992
1568081172.181,-168.945,41.016,38.086,74.219,68.359
1568081172.185,-145.508,39.551,34.180,30.762,28.809
1568081172.189,-128.418,33.691,22.461,2.930,36.133
1568081172.192,-143.555,26.855,20.508,32.715,19.531
1568081172.196,-151.855,26.367,25.391,63.965,-32.227
1568081172.200,-129.395,29.297,22.461,38.086,-21.973
1568081172.204,-106.934,30.762,20.996,5.859,-16.602
1568081172.208,-114.258,36.133,27.344,28.320,16.113
1568081172.212,-132.324,34.668,28.320,62.012,16.113
1568081172.216,-128.418,27.344,20.996,44.434,14.648
1568081172.220,-110.352,25.879,18.066,0.977,-13.184
1568081172.224,-104.004,30.273,24.902,9.766,-30.273
1568081172.228,-112.305,33.691,27.832,50.781,-11.230
1568081172.232,-100.586,32.715,29.297,54.199,13.184
1568081172.235,-67.871,35.156,30.762,13.672,1.465
1568081172.239,-55.664,35.645,28.320,0.000,-12.695
1568081172.243,-70.801,32.227,26.367,39.062,-8.301
1568081172.247,-73.730,36.133,24.902,58.105,14.160
1568081172.251,-53.223,30.762,20.996,22.949,61.523
1568081172.255,-36.133,23.438,16.113,-0.977,52.734
1568081172.259,-48.340,22.949,20.508,28.809,8.789
1568081172.263,-69.336,24.414,30.273,60.059,-6.836
1568081172.267,-55.664,26.367,30.273,34.180,-14.648
1568081172.271,-31.738,24.414,27.832,1.953,26.367
1568081172.275,-37.109,27.832,29.785,25.879,41.992
1568081172.278,-58.594,30.273,29.785,62.988,40.527
1568081172.282,-62.012,30.273,32.227,47.363,45.410
1568081172.286,-39.062,32.715,33.691,8.301,7.812
1568081172.290,-40.527,29.297,32.715,10.742,18.066
1568081172.294,-63.965,25.391,36.621,52.734,2.930
1568081172.298,-63.477,27.344,33.691,63.965,27.344
1568081172.302,-48.340,29.297,26.855,19.043,80.078
1568081172.306,-50.293,27.832,24.414,-0.977,54.199
1568081172.310,-72.754,29.297,24.414,33.691,-13.184
1568081172.314,-86.914,30.273,26.855,51.270,-10.742
1568081172.317,-72.754,31.738,29.297,15.625,-33.203
1568081172.321,-48.340,33.203,28.809,-3.906,-23.926
1568081172.325,-58.594,27.344,27.344,26.855,30.762
1568081172.329,-78.613,22.949,32.227,51.758,61.523
1568081172.333,-64.941,28.809,32.715,31.738,68.848
1568081172.337,-41.504,32.227,21.973,2.441,75.195
1568081172.341,-33.691,31.250,21.973,18.555,28.809
1568081172.345,-14.160,29.297,26.855,56.152,-17.090
1568081172.349,21.484,23.926,28.320,53.711,35.645
1568081172.353,58.594,22.461,32.715,19.531,52.734
1568081172.357,67.383,24.414,37.109,20.996,39.062
1568081172.360,40.527,28.320,38.574,57.129,61.035
1568081172.364,28.809,32.715,33.691,61.523,56.641
1568081172.368,51.758,34.180,31.250,19.043,57.617
1568081172.372,61.035,30.762,34.668,0.000,111.328
1568081172.376,45.898,27.832,31.738,37.109,89.844
1568081172.380,36.621,28.809,29.297,58.594,47.852
1568081172.384,46.387,31.250,23.926,23.926,72.754
1568081172.388,62.500,29.785,17.578,4.395,39.551
1568081172.392,45.410,21.484,22.461,29.785,31.250
1568081172.396,10.742,22.461,23.926,47.363,35.645
1568081172.400,17.578,25.879,27.344,34.668,-4.395
1568081172.403,32.715,24.414,34.180,0.977,41.992
1568081172.407,20.996,26.855,34.668,5.859,62.012
1568081172.411,5.859,25.879,35.645,44.922,8.301
1568081172.415,0.977,24.414,30.762,35.156,22.461
1568081172.419,15.137,24.902,26.855,-7.324,25.391
1568081172.423,8.301,21.973,24.414,-9.277,32.227
1568081172.427,-19.531,20.508,20.508,31.250,70.312
1568081172.431,-29.297,20.020,20.508,44.922,30.273
1568081172.435,12.207,21.484,20.508,5.859,1.465
1568081172.439,107.422,28.809,28.809,-6.836,17.578
1568081172.442,198.730,35.156,38.574,33.203,9.277
1568081172.446,291.504,29.297,37.109,56.641,22.949
1568081172.450,404.297,28.320,32.227,25.391,53.223
1568081172.454,510.254,31.250,28.320,-2.441,20.508
1568081172.458,588.867,25.879,29.785,22.949,-7.324
1568081172.462,659.668,24.414,31.738,58.105,15.625
1568081172.466,739.746,28.809,29.785,41.992,35.156
1568081172.470,828.613,30.273,27.832,4.883,28.809
1568081172.474,883.789,27.344,22.461,10.254,-8.301
1568081172.478,887.695,28.809,20.996,47.363,36.133
1568081172.482,894.531,32.227,25.879,52.734,93.750
1568081172.485,916.504,35.156,27.344,12.695,45.898
1568081172.489,904.785,34.668,29.785,-1.953,33.203
1568081172.493,857.910,33.203,35.156,39.062,13.184
1568081172.497,812.988,33.203,34.180,57.129,17.578
1568081172.501,786.133,29.297,29.785,17.090,32.227
1568081172.505,737.305,27.344,26.367,-4.395,-9.766
1568081172.509,645.508,26.855,20.508,22.949,44.922
1568081172.513,558.594,22.949,23.438,55.664,56.152
1568081172.517,521.484,23.926,27.832,34.180,26.367
1568081172.521,496.094,27.832,25.879,-1.465,44.922
1568081172.525,424.805,27.344,32.227,16.602,62.500
1568081172.528,351.562,27.344,35.645,55.176,28.320
1568081172.532,314.453,29.297,29.297,50.781,59.082
1568081172.536,291.016,29.297,30.273,8.789,50.781
1568081172.540,245.117,31.738,32.715,8.789,27.832
1568081172.544,183.105,30.762,33.691,49.316,20.996
1568081172.548,152.344,22.461,35.156,55.176,61.035
1568081172.552,154.785,22.949,39.062,14.160,39.551
1568081172.556,141.602,29.297,42.480,1.953,-5.371
1568081172.560,106.445,30.273,41.992,41.504,53.711
1568081172.564,78.613,27.344,33.691,55.176,34.180
1568081172.567,68.359,27.832,20.508,10.742,38.574
1568081172.571,52.246,26.855,17.090,-8.301,45.898
1568081172.575,13.184,27.344,21.973,28.320,17.090
1568081172.579,-18.066,29.297,25.391,56.641,14.160
1568081172.583,-29.785,27.344,27.344,32.227,15.137
1568081172.587,-32.715,21.973,36.133,-2.441,-2.930
1568081172.591,-55.176,21.973,43.457,16.602,-31.738
1568081172.595,-109.375,23.926,34.180,47.363,-29.297
1568081172.599,-143.066,17.090,21.973,35.156,14.160
1568081172.603,-144.043,23.438,22.461,-1.953,41.504
1568081172.607,-163.086,32.227,21.484,-6.348,28.320
1568081172.610,-190.918,34.668,27.344,39.551,-6.348
1568081172.614,-192.383,35.156,34.180,55.664,67.383
1568081172.618,-175.293,29.297,30.762,16.602,62.012
1568081172.622,-168.457,29.785,29.297,0.977,-42.480
1568081172.626,-189.941,34.668,24.902,35.645,-1.953
1568081172.630,-204.590,36.133,25.879,59.570,29.297
1568081172.634,-191.406,37.109,27.832,21.973,85.449
1568081172.638,-174.316,32.227,27.832,-1.953,65.918
1568081172.642,-189.453,31.738,34.668,32.227,19.531
1568081172.646,-213.379,32.715,39.062,57.129,36.133
1568081172.650,-205.078,28.320,29.785,34.668,33.691
1568081172.653,-181.152,33.691,20.508,1.953,24.902
1568081172.657,-187.500,35.156,23.926,13.184,29.297
1568081172.661,-212.402,29.785,27.832,52.734,14.160
1568081172.665,-208.008,28.809,30.273,54.688,5.371
1568081172.669,-176.758,37.598,36.621,20.020,48.828
1568081172.673,-166.016,41.016,39.062,12.207,80.078
1568081172.677,-187.012,32.227,39.062,49.805,72.266
1568081172.681,-197.266,27.344,37.109,65.430,44.922
1568081172.685,-183.105,29.297,35.156,24.414,35.645
1568081172.689,-170.898,32.715,34.668,2.930,48.340
1568081172.692,-187.012,32.715,28.320,38.086,67.383
1568081172.696,-199.219,31.738,27.832,69.824,100.098
1568081172.700,-191.406,28.320,26.855,31.738,109.863
1568081172.704,-173.340,26.855,21.484,-0.977,83.496
1568081172.708,-175.781,27.344,20.020,30.762,6.836
1568081172.712,-187.012,25.391,18.555,58.594,6.348
1568081172.716,-166.992,31.250,26.367,47.852,25.879
1568081172.720,-140.625,37.598,33.203,14.648,20.508
1568081172.724,-136.719,37.598,30.762,14.648,-0.488
1568081172.728,-145.020,37.109,31.738,55.176,-3.906
1568081172.732,-139.648,38.574,33.691,59.082,55.176
1568081172.735,-124.512,36.133,31.250,17.090,46.387
1568081172.739,-122.559,33.691,27.832,10.254,46.875
1568081172.743,-137.695,28.809,25.391,50.293,-23.926
1568081172.747,-139.648,25.879,23.926,65.918,-10.742
1568081172.751,-117.676,22.461,26.367,25.391,62.012
1568081172.755,-102.051,24.414,31.250,3.418,13.672
1568081172.759,-108.887,31.250,36.133,36.621,-7.812
1568081172.763,-111.328,35.156,36.133,65.430,56.152
1568081172.767,-82.520,34.180,28.809,39.551,32.715
1568081172.771,-57.129,29.297,25.391,6.348,-17.578
1568081172.775,-66.895,29.297,27.344,23.926,20.020
1568081172.778,-76.660,28.809,31.738,59.570,41.504
1568081172.782,-65.918,32.715,32.715,51.270,56.641
1568081172.786,-43.945,33.691,34.668,11.230,36.621
1568081172.790,-37.109,26.855,30.273,15.625,14.160
1568081172.794,-53.223,22.461,23.438,56.152,42.969
1568081172.798,-55.176,22.949,22.949,58.105,60.547
1568081172.802,-32.715,22.461,22.949,15.137,38.086
1568081172.806,-20.508,27.344,24.414,9.277,25.879
1568081172.810,-32.227,30.762,28.809,51.758,74.707
1568081172.814,-41.504,25.391,36.621,70.312,55.176
1568081172.817,-28.809,22.461,34.180,29.785,50.781
1568081172.821,-16.602,19.531,25.879,-3.906,45.898
1568081172.825,-24.902,20.508,20.996,24.902,35.645
1568081172.829,-29.297,28.320,24.902,59.570,26.855
1568081172.833,-23.438,27.344,28.320,33.203,21.484
1568081172.837,-12.695,25.391,27.832,-0.488,46.875
1568081172.841,-10.254,29.297,34.668,21.484,41.016
1568081172.845,-19.043,29.297,33.691,54.199,41.504
1568081172.849,-9.766,25.879,20.020,40.039,-6.348
1568081172.853,24.414,26.855,14.648,3.906,-7.812
1568081172.857,34.668,31.738,17.090,11.230,41.504
1568081172.860,21.484,39.062,22.461,54.199,-10.254
1568081172.864,20.996,39.062,27.344,62.988,-23.438
1568081172.868,43.945,32.715,23.926,15.137,1.465
1568081172.872,60.059,30.273,18.066,-4.883,27.832
1568081172.876,44.434,30.762,23.438,37.598,18.555
1568081172.880,30.273,27.832,24.902,58.594,-0.977
1568081172.884,46.387,23.926,21.484,22.949,-1.953
1568081172.888,66.406,22.949,25.391,2.441,20.020
1568081172.892,65.918,20.996,37.598,47.363,48.828
1568081172.896,58.105,23.926,39.062,84.961,62.500
1568081172.900,54.199,38.086,30.762,36.133,60.059
1568081172.903,56.641,47.363,22.949,-20.508,-31.250
1568081172.907,55.176,39.062,18.066,2.441,-43.457
1568081172.911,32.715,38.574,16.113,40.527,44.922
1568081172.915,24.902,40.039,11.719,28.320,11.230
1568081172.919,51.758,36.133,10.254,-10.742,-22.461
1568081172.923,51.270,38.086,6.348,-28.809,8.789
1568081172.927,37.598,39.551,16.113,12.207,45.410
1568081172.931,54.199,38.574,23.926,38.086,18.555
1568081172.935,76.172,32.715,18.555,-4.395,69.336
1568081172.939,90.332,32.227,20.020,-18.066,108.887
1568081172.942,75.684,34.668,17.090,16.113,20.996
1568081172.946,57.129,29.297,15.137,38.086,20.020
1568081172.950,62.988,24.414,14.648,5.859,-19.531
1568081172.954,77.637,34.180,14.160,-19.531,-18.555
1568081172.958,76.172,43.945,21.484,16.113,41.992
1568081172.962,68.848,38.574,23.438,49.316,17.578
1568081172.966,83.984,30.273,18.555,28.809,29.297
1568081172.970,106.934,31.250,11.719,-8.301,49.805
1568081172.974,115.723,38.086,16.113,4.883,0.488
1568081172.978,104.980,40.039,25.391,49.316,-9.277
1568081172.982,107.422,36.621,30.273,49.805,37.109
1568081172.985,126.465,29.785,29.297,1.465,47.852
1568081172.989,122.559,28.320,28.809,-10.254,66.406
1568081172.993,103.027,28.320,27.344,32.715,80.078
1568081172.997,100.098,23.438,20.508,50.781,77.637
1568081173.001,128.906,26.367,20.508,12.695,43.945
1568081173.005,161.133,29.297,25.391,-8.789,-11.719
1568081173.009,167.969,29.785,28.809,26.855,14.648
1568081173.013,181.641,36.133,32.227,57.617,29.297
1568081173.017,211.914,34.180,22.461,23.926,38.574
1568081173.021,238.281,25.879,8.789,-12.207,59.570
1568081173.025,246.094,26.367,14.160,10.742,1.465
1568081173.028,253.418,28.320,29.785,47.363,19.531
1568081173.032,278.809,27.832,34.180,36.621,15.625
1568081173.036,315.918,31.738,30.273,2.441,17.578
1568081173.040,325.684,37.598,29.785,14.648,73.242
1568081173.044,322.266,38.574,31.250,52.246,21.484
1568081173.048,343.750,35.645,20.996,48.828,15.625
1568081173.052,378.906,32.227,13.184,6.836,13.184
1568081173.056,399.902,27.832,21.484,1.953,-4.395
1568081173.060,393.555,25.879,31.250,40.527,5.859
1568081173.064,395.508,29.297,37.109,56.152,31.250
1568081173.067,416.504,31.250,29.297,15.625,67.383
1568081173.071,421.387,30.273,22.949,-5.859,56.152
1568081173.075,389.648,30.273,22.949,26.367,-19.531
1568081173.079,364.746,30.762,28.320,57.129,-26.367
1568081173.083,379.395,34.180,32.715,31.250,14.648
1568081173.087,407.715,30.273,24.414,-8.301,3.906
1568081173.091,411.621,24.414,20.996,10.254,58.594
1568081173.095,401.855,25.879,21.484,44.434,24.414
1568081173.099,412.598,25.391,17.578,33.691,-24.902
1568081173.103,438.477,25.391,17.090,-2.930,44.434
1568081173.107,446.777,26.855,26.855,2.441,14.648
1568081173.110,441.895,26.855,33.203,40.527,1.953
1568081173.114,462.891,29.785,31.250,47.363,47.852
1568081173.118,499.512,32.715,29.297,14.160,51.270
1568081173.122,517.578,32.715,27.344,0.488,68.359
1568081173.126,510.254,31.250,23.438,33.691,20.508
1568081173.130,504.883,28.320,19.531,54.688,-42.969
1568081173.134,522.949,31.250,21.484,21.484,-1.953
1568081173.138,540.527,33.203,27.344,0.977,8.789
1568081173.142,531.250,29.297,35.645,34.180,3.418
1568081173.146,516.113,31.250,39.551,65.918,22.461
1568081173.150,519.531,33.203,40.039,41.992,-26.855
1568081173.153,539.551,31.738,36.133,6.348,3.906
1568081173.157,543.457,35.645,34.668,22.461,41.016
1568081173.161,527.344,33.691,35.156,59.082,40.039
1568081173.165,530.273,23.926,31.738,52.734,9.277
1568081173.169,562.500,21.484,33.691,14.648,53.711
1568081173.173,582.031,25.391,37.598,14.160,114.258
1568081173.177,576.172,29.785,33.203,51.758,83.496
1568081173.181,582.520,32.227,32.227,62.500,55.664
1568081173.185,603.516,29.297,29.297,19.531,28.320
1568081173.189,612.305,25.391,30.273,2.441,31.738
1568081173.192,594.727,25.391,36.621,40.039,65.430
1568081173.196,581.543,29.297,39.551,61.523,47.852
1568081173.200,594.727,29.785,34.668,25.879,54.688
1568081173.204,604.492,26.367,26.367,-0.488,71.777
1568081173.208,585.938,21.484,25.879,27.832,7.324
1568081173.212,568.359,20.508,27.832,62.500,-12.207
1568081173.216,570.801,20.996,28.809,47.852,27.344
1568081173.220,579.102,20.508,28.809,7.812,-14.648
1568081173.224,565.918,24.414,31.738,17.090,-43.457
1568081173.228,533.203,25.391,31.738,50.781,-9.766
1568081173.232,523.926,27.344,24.414,49.805,29.785
1568081173.235,529.785,26.367,22.949,5.859,80.566
1568081173.239,519.043,23.438,26.855,-1.465,67.871
1568081173.243,491.699,25.879,27.344,45.410,43.945
1568081173.247,474.121,25.391,24.414,53.223,19.043
1568081173.251,486.816,24.902,29.785,13.184,31.250
1568081173.255,489.746,23.438,38.086,0.488,22.461
1568081173.259,462.402,20.508,34.180,37.598,9.766
1568081173.263,431.152,24.414,23.438,63.965,7.812
1568081173.267,430.664,32.227,25.879,36.133,15.137
1568081173.271,442.383,38.086,39.062,9.277,43.945
1568081173.275,418.945,35.645,42.969,26.855,27.344
1568081173.278,389.160,29.297,42.480,55.664,54.199
1568081173.282,384.277,33.203,44.434,42.480,40.527
1568081173.286,396.973,38.086,44.434,8.789,19.043
1568081173.290,392.090,31.738,44.434,16.602,41.016
1568081173.294,369.141,30.762,42.480,56.152,38.574
1568081173.298,358.398,29.297,36.621,57.129,9.766
1568081173.302,372.559,31.250,32.715,12.207,-10.742
1568081173.306,394.531,40.527,30.762,15.137,47.363
1568081173.310,375.488,37.598,34.668,64.941,21.973
1568081173.314,339.355,32.227,41.992,68.359,-17.090
1568081173.317,344.727,31.738,46.875,18.555,-16.113
1568081173.321,348.145,26.855,43.457,-3.418,-24.902
1568081173.325,322.754,26.855,34.668,30.762,41.016
1568081173.329,311.523,33.203,38.086,67.383,74.707
1568081173.333,312.988,37.598,43.945,31.250,62.500
1568081173.337,316.895,36.621,41.504,-15.625,36.133
1568081173.341,301.758,34.180,41.992,14.160,17.090
1568081173.345,270.020,35.645,48.340,51.270,42.969
1568081173.349,275.879,36.133,51.270,39.062,24.902
1568081173.353,298.340,31.250,42.480,7.324,14.160
1568081173.357,286.621,25.879,29.785,3.418,57.617
